emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,label
-4.6796705839815805e-07,-8.401624600212796e-07,-3.4005464736955197e-06,-2.911402541827203e-07,-2.235189514731231e-07,-1.5409777178996132e-07,-3.610768364314631e-07,-1.5256460371345938e-06,-1.1490126071803084e-06,2.8959285407282664e-07,-9.861396696707683e-08,-2.2880180553020765e-07,5
3.361295618729362e-07,-1.3848391912954718e-06,1.1892871559970313e-06,2.865757201127444e-07,-1.07137283782817e-06,4.026524245575392e-07,1.6891779933343734e-06,1.3555885593617597e-05,-2.0758833835251328e-06,-4.340497800967203e-07,2.515936606709146e-06,-1.275429636707024e-06,5
1.535478341314455e-06,-9.615491332823244e-07,6.605527598099956e-06,1.854963206359757e-06,5.138820797073889e-07,5.645582241379464e-07,2.91038135870764e-06,2.4538933047790165e-05,-2.553689820662182e-06,-3.675484205314329e-07,3.062977586267839e-06,-3.378662508146694e-06,5
2.0094866789985868e-06,5.908142199624954e-07,1.2107135400141722e-05,4.172900452444024e-06,1.91174473431287e-06,6.044985411247681e-07,1.9234143463513194e-06,3.182226959113453e-05,-1.111532341295817e-06,-6.218162802538092e-07,2.715778538699264e-06,-2.392229600283812e-06,5
3.999727209390381e-06,1.8660206240348498e-06,1.5368031383560223e-05,5.07418626586607e-06,2.3405825037962015e-06,-2.9665626393928395e-07,4.4182652487147104e-07,3.3565513126199816e-05,9.500308020451127e-07,-3.225491149985006e-07,2.6910172796218423e-06,-1.078243250766875e-06,5
5.3151464128973505e-06,2.167586229730604e-06,1.2993573712173415e-05,2.5468422119709113e-06,3.0796145732300236e-06,-1.6344217382188761e-06,5.579904957391931e-07,2.798806631489147e-05,2.7454584547324536e-06,1.137407848908067e-07,3.7225473054137946e-06,-1.0302298146703803e-06,5
3.7188764315006217e-06,1.0420523361345114e-06,4.298515574860648e-06,-1.0756909705564788e-06,2.6042549026149034e-06,-9.632749321628506e-07,2.3518448998314056e-06,1.4420789792963438e-05,3.3801467522569244e-06,-1.1220482171078306e-06,4.646800796791911e-06,8.738940574310614e-07,5
1.8311717438292542e-06,-1.2881265372332727e-06,-4.814612703380351e-06,-1.809880192411786e-06,-1.7915491515248134e-07,5.182073812335537e-07,5.035420312568709e-06,-7.372079707031047e-06,1.2304216207105655e-06,-1.8361196227943417e-06,1.9593054403649936e-06,2.455043703453363e-06,5
9.79168959908938e-08,-2.672717810672648e-06,-8.239541213414786e-06,9.156566177779266e-09,-2.4450727747885667e-06,1.304434956588879e-07,6.708556427083374e-06,-2.8448433807015723e-05,-1.072919153065854e-06,-1.3429405290406752e-06,-2.9080774400281097e-06,8.094001403198217e-07,5
-9.537163903966003e-07,-1.9448137746009874e-06,-7.845070303890942e-06,1.337447674755439e-06,-1.7230967024297786e-06,-2.667135303136335e-07,6.0294659965555295e-06,-3.5569297720424083e-05,-1.0384050985322109e-06,-1.2559274839555959e-06,-4.359266380947975e-06,-1.9739285919043757e-06,5
-2.0770829260650484e-06,-5.96289907046525e-07,-6.835252297234741e-06,5.567475749139393e-07,-5.506981268033215e-08,7.624225579360053e-07,4.03603277645675e-06,-2.236710759203581e-05,-7.528133814059985e-08,-1.0331520470003993e-07,-1.9043923449807266e-06,-2.4598691146643986e-06,5
-4.151885673030866e-06,-2.105632533822115e-07,-5.025794030049672e-06,-1.290857908059057e-06,-2.7629641241440765e-07,9.416749973390589e-07,1.9604466755214025e-06,5.6771717802535205e-06,4.121185251775614e-07,2.1867080174178747e-06,-7.364016607828688e-08,-1.1125023668877602e-06,5
-4.530795208957928e-06,2.0636372352181635e-08,-1.85316897243925e-06,-1.9874377250096047e-06,-1.958562385606277e-06,-4.536385801979584e-07,1.9488992829996202e-07,3.157566438249601e-05,3.313241405291593e-07,2.7436650651101383e-06,-6.504645793886665e-07,-3.630876462602755e-07,5
-2.6809178784376186e-06,1.0153812823679836e-06,2.9397636538465853e-06,-7.997855514124535e-07,-2.1538196407263665e-06,-1.78873630940694e-06,-8.757230295402799e-07,4.17495831542098e-05,8.11388720578125e-08,7.836641008967917e-07,-4.148172069004845e-07,-1.9894419100261952e-07,5
1.6842261534728854e-06,2.1442637767518835e-06,6.446533027282508e-06,1.353303634436114e-06,3.5485315274587977e-07,-1.2812723114707677e-06,-2.5492328021341152e-06,3.082552643384673e-05,-3.430224901105107e-07,-1.0005059313184126e-06,4.456831275309091e-07,-1.7742233379917644e-07,5
6.166411355048822e-06,1.6750775241081234e-06,5.80221541684214e-06,2.3168287844644525e-06,2.5426531352662912e-06,6.340092016883826e-07,-5.2296653732363135e-06,-3.018758654951536e-07,-7.231928685835855e-07,-6.869043632371997e-07,-1.4059819984841934e-06,1.6409432756838146e-07,5
4.6104672014039035e-06,-6.661578859763544e-07,2.228302761654218e-06,1.2692631441001036e-06,2.9700732348501554e-06,1.4586937449050148e-06,-5.380222933833343e-06,-3.4839464222666136e-05,-8.771917289419619e-07,1.4657828263976409e-07,-2.3517174954364476e-06,1.331231874325869e-06,5
2.110090877887611e-07,-1.1757295701891051e-06,-3.0930428356401108e-06,4.893993484578115e-07,2.4961382787475043e-06,1.470180340799316e-06,-1.5343432130498172e-06,-4.734768520578117e-05,-1.9308273448456437e-06,-4.290059218836667e-07,1.903210745979156e-07,1.724880692931799e-06,5
-3.805469610792503e-07,1.974295630040991e-07,-7.851256634998458e-06,4.706303061531637e-07,4.5138581284425407e-07,1.817227248438882e-06,1.3097675192700275e-06,-2.9463248162678035e-05,-3.1992580311274284e-06,-2.538232425953908e-06,1.7927213672831446e-06,9.404708493380688e-07,5
1.2385105371613285e-06,-6.928691452800881e-07,-1.0989170708493856e-05,-5.352461531801889e-07,-1.7224033350860108e-06,1.5682822083246412e-06,-1.685674922696847e-06,-1.934165741588728e-07,-2.756922347315718e-06,-3.696465527575305e-06,7.221592026694283e-07,7.92569614384744e-07,5
8.822747556656207e-07,-1.7873123807099693e-06,-1.2826465332171123e-05,-2.712008057771229e-06,-1.929533676457869e-06,6.365267745845283e-07,-7.48880788827373e-06,1.4882218532452907e-05,-1.4787340847935474e-06,-2.0069361849650545e-06,-1.52991646890331e-06,7.317818747468586e-07,5
-2.6536244310809845e-06,-3.4521354522828883e-07,-1.0239909684070438e-05,-4.925496680526482e-06,-8.892074819579415e-07,-1.904919146706697e-08,-1.0201253081448074e-05,8.586294511423689e-06,-3.2412139703726035e-07,6.38800527859212e-07,-1.967649882997809e-06,1.9303401788223695e-07,5
-5.590934676908044e-06,1.189770798355449e-06,-7.102110084849952e-06,-5.831579581968699e-06,-1.5795676119296358e-07,-1.2033640855281018e-06,-9.086218902683463e-06,-5.17395704281201e-06,9.50389126599758e-07,2.878751542572522e-06,1.9414811116184868e-07,1.0718365502044486e-06,5
-6.316059544870248e-06,2.4986083381562594e-06,-1.03033724116486e-05,-5.286207755566256e-06,-1.023866169195098e-06,-4.074656914181469e-06,-7.153790246605598e-06,-7.830423679840334e-06,2.4177276620197366e-06,3.5598790912684265e-06,1.2548619460456573e-06,2.4916420432951822e-06,5
-7.172092032488532e-06,3.50800758841333e-06,-1.5885024785035353e-05,-3.2816067260436253e-06,-2.21032723476503e-06,-5.208433836954031e-06,-6.227377485170642e-06,3.4667322976770478e-06,4.031552709562743e-06,1.999405829667094e-06,1.768847617240539e-06,2.076825247469705e-06,5
-5.567999869956362e-06,1.8777163780046211e-06,-1.456410491571124e-05,-7.089922242104236e-08,-1.9751741472908204e-06,-2.825691782798106e-06,-4.297211459625096e-06,1.523397963977678e-05,4.412966778497202e-06,1.3806067636419932e-06,2.7652222838037854e-06,6.420576988179393e-07,5
-2.0250026754730024e-06,-8.27302578944859e-07,2.0231187969710667e-06,2.160873457160924e-06,-1.4865945530761285e-06,-5.82417157067788e-07,8.672532206616802e-07,9.065955918070857e-06,3.2198970608192954e-06,1.337100557591704e-06,1.6527150614196792e-06,-1.3604024049577024e-06,5
-1.0635101652348375e-06,-1.6469291813983758e-06,2.8659231509252833e-05,3.4577890521770822e-06,-1.2502181903700552e-06,6.389442061818846e-07,7.886212103058206e-06,-2.101716202488911e-05,1.1878552639544593e-06,-1.3714071157567079e-06,-4.651947197277685e-07,-3.775114328996418e-06,5
-7.564859179771827e-07,-1.6527829482623082e-06,4.6728949072529886e-05,4.742746647549965e-06,-1.0095524683303623e-06,1.3044678873786109e-06,1.3405179775910865e-05,-5.1358055205414694e-05,-8.296140221968878e-07,-3.606089290360925e-06,-2.035548473356148e-06,-4.139741766763014e-06,5
1.7545497343876786e-06,-2.163691103687748e-06,4.925879802180407e-05,4.401101479532352e-06,-2.2622255271158805e-07,1.9096997938379503e-06,1.5321338226427413e-05,-5.4458146463182666e-05,-4.838908717643094e-07,-1.8630395422285234e-06,-2.6597602279261032e-06,-2.4135942867113043e-06,5
7.167363304106597e-06,-1.9736221343321797e-06,4.330972323999452e-05,3.5667780898372225e-06,2.6885481446297867e-06,3.825769291643808e-06,1.3921331810233204e-05,-2.948858574401574e-05,7.495218785638958e-07,2.4368667482903735e-06,-3.6931394091028816e-07,9.636208784324321e-08,5
1.276719613076402e-05,-1.1199930490431474e-06,3.4893721363854765e-05,4.540224838681245e-06,5.601446929478467e-06,5.72783799634149e-06,1.0101416954973063e-05,1.219705370011223e-05,5.619909949910271e-07,6.455080026277294e-06,2.9978227843752504e-06,3.042306569430443e-06,5
1.4075250758665892e-05,-9.40053403783797e-07,2.079357666297846e-05,5.851315891114391e-06,5.770607604983236e-06,5.8561601457586845e-06,6.421637207529836e-06,4.8373504054881126e-05,3.763054078463202e-07,7.503722195882104e-06,3.341809475796004e-06,3.318724782032981e-06,5
1.3040338776613911e-05,-1.066003731018615e-06,-5.0758358450601945e-06,5.500389999994303e-06,4.450007306722165e-06,3.061249114731624e-06,4.516484237062676e-06,4.9989840047541706e-05,-1.192469455341599e-06,5.532704244141483e-06,8.339209607252266e-07,1.0129467875120737e-07,5
